station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, time, avg_air_temp_pst1hr
None, None, 2.479, None, 2017-01-05 23:00:00, -10.83
None, None, 1.855, None, 2017-01-06 00:00:00, -10.76
None, None, 1.502, None, 2017-01-06 01:00:00, -10.69
None, None, 1.706, None, 2017-01-06 02:00:00, -10.85
None, None, 1.848, None, 2017-01-06 03:00:00, -10.86
None, None, 1.611, None, 2017-01-06 04:00:00, -10.65
None, None, 1.751, None, 2017-01-06 05:00:00, -10.32
None, None, 1.587, None, 2017-01-06 06:00:00, -10.22
None, None, 2.201, None, 2017-01-06 07:00:00, -9.95
None, None, 2.056, None, 2017-01-06 08:00:00, -9.74
None, None, 1.896, None, 2017-01-06 09:00:00, -9.56
None, None, 1.63, None, 2017-01-06 10:00:00, -9.01
None, None, 1.547, None, 2017-01-06 11:00:00, -8.07
None, None, 1.7, None, 2017-01-06 12:00:00, -7.4
None, None, 0.991998, None, 2017-01-06 13:00:00, -6.967
None, None, 0.379, None, 2017-01-06 14:00:00, -6.734
None, None, 0.885999, None, 2017-01-06 15:00:00, -6.258
None, None, 1.866, None, 2017-01-06 16:00:00, -5.945
None, None, 2.314, None, 2017-01-06 17:00:00, -5.93
None, None, 2.535, None, 2017-01-06 18:00:00, -5.982
None, None, 2.206, None, 2017-01-06 19:00:00, -5.963
None, None, 2.954, None, 2017-01-06 20:00:00, -6.023
None, None, 3.743, None, 2017-01-06 21:00:00, -6.792
None, None, 5.005, None, 2017-01-06 22:00:00, -7.83
None, None, 5.182, None, 2017-01-06 23:00:00, -8.39
None, None, 4.97, None, 2017-01-07 00:00:00, -8.81
None, None, 4.967, None, 2017-01-07 01:00:00, -9.11
None, None, 5.17, None, 2017-01-07 02:00:00, -9.24
None, None, 5.552, None, 2017-01-07 03:00:00, -9.59
None, None, 5.507, None, 2017-01-07 04:00:00, -10.02
None, None, 5.629, None, 2017-01-07 05:00:00, -10.44
None, None, 5.608, None, 2017-01-07 06:00:00, -10.74
None, None, 5.424, None, 2017-01-07 07:00:00, -11.04
None, None, 5.618, None, 2017-01-07 08:00:00, -11.35
None, None, 5.71, None, 2017-01-07 09:00:00, -11.6
None, None, 5.844, None, 2017-01-07 10:00:00, -11.48
None, None, 4.706, None, 2017-01-07 11:00:00, -11.27
None, None, 3.948, None, 2017-01-07 12:00:00, -11.0
None, None, 3.836, None, 2017-01-07 13:00:00, -10.92
None, None, 3.607, None, 2017-01-07 14:00:00, -10.73
None, None, 2.974, None, 2017-01-07 15:00:00, -10.75
None, None, 3.979, None, 2017-01-07 16:00:00, -11.96
None, None, 3.03, None, 2017-01-07 17:00:00, -12.86
None, None, 2.34, None, 2017-01-07 18:00:00, -13.84
None, None, 1.999, None, 2017-01-07 19:00:00, -14.62
None, None, 2.48, None, 2017-01-07 20:00:00, -15.21
None, None, 3.063, None, 2017-01-07 21:00:00, -16.03
None, None, 1.854, None, 2017-01-07 22:00:00, -16.64
None, None, 1.992, None, 2017-01-07 23:00:00, -16.98
None, None, 1.536, None, 2017-01-08 00:00:00, -17.68
None, None, 1.885, None, 2017-01-08 01:00:00, -18.49
None, None, 1.114, None, 2017-01-08 02:00:00, -19.14
None, None, 0.331, None, 2017-01-08 03:00:00, -19.68
None, None, 0.522, None, 2017-01-08 04:00:00, -20.2
None, None, 0.456999, None, 2017-01-08 05:00:00, -20.1
None, None, 0.686999, None, 2017-01-08 06:00:00, -20.71
None, None, 0.653998, None, 2017-01-08 07:00:00, -21.09
None, None, 0.857999, None, 2017-01-08 08:00:00, -21.25
None, None, 0.642, None, 2017-01-08 09:00:00, -21.82
None, None, 0.704999, None, 2017-01-08 10:00:00, -22.42
None, None, 1.517, None, 2017-01-08 11:00:00, -21.53
None, None, 0.446999, None, 2017-01-08 12:00:00, -20.68
None, None, 1.07, None, 2017-01-08 13:00:00, -19.86
None, None, 2.124, None, 2017-01-08 14:00:00, -18.96
None, None, 1.807, None, 2017-01-08 15:00:00, -18.04
None, None, 2.037, None, 2017-01-08 16:00:00, -17.37
None, None, 2.195, None, 2017-01-08 17:00:00, -16.93
None, None, 2.57, None, 2017-01-08 18:00:00, -16.77
None, None, 2.243, None, 2017-01-08 19:00:00, -16.53
None, None, 0.904999, None, 2017-01-08 20:00:00, -16.21
None, None, 0.952, None, 2017-01-08 21:00:00, -15.74
None, None, 1.512, None, 2017-01-08 22:00:00, -14.89
None, None, 2.661, None, 2017-01-08 23:00:00, -13.79
None, None, 2.457, None, 2017-01-09 00:00:00, -12.78
None, None, 3.513, None, 2017-01-09 01:00:00, -12.71
None, None, 4.031, None, 2017-01-09 02:00:00, -12.52
None, None, 4.425, None, 2017-01-09 03:00:00, -12.35
None, None, 5.173, None, 2017-01-09 04:00:00, -12.24
None, None, 5.099, None, 2017-01-09 05:00:00, -12.11
None, None, 4.51, None, 2017-01-09 06:00:00, -11.96
None, None, 4.583, None, 2017-01-09 07:00:00, -11.86
None, None, 4.444, None, 2017-01-09 08:00:00, -11.89
None, None, 3.992, None, 2017-01-09 09:00:00, -11.92
None, None, 4.226, None, 2017-01-09 10:00:00, -12.13
None, None, 3.233, None, 2017-01-09 11:00:00, -11.93
None, None, 3.187, None, 2017-01-09 12:00:00, -11.29
None, None, 3.329, None, 2017-01-09 13:00:00, -10.77
None, None, 2.836, None, 2017-01-09 14:00:00, -10.72
None, None, 2.623, None, 2017-01-09 15:00:00, -10.88
None, None, 2.383, None, 2017-01-09 16:00:00, -11.45
None, None, 1.746, None, 2017-01-09 17:00:00, -12.06
None, None, 2.518, None, 2017-01-09 18:00:00, -12.91
None, None, 1.356, None, 2017-01-09 19:00:00, -14.31
None, None, 1.511, None, 2017-01-09 20:00:00, -15.46
None, None, 0.568, None, 2017-01-09 21:00:00, -16.01
None, None, 0.389999, None, 2017-01-09 22:00:00, -17.32
None, None, 0.546998, None, 2017-01-09 23:00:00, -18.34
None, None, 0.638998, None, 2017-01-10 00:00:00, -19.73
None, None, 1.48, None, 2017-01-10 01:00:00, -20.95
None, None, 1.535, None, 2017-01-10 02:00:00, -22.11
None, None, 0.619, None, 2017-01-10 03:00:00, -22.62
None, None, 0.570999, None, 2017-01-10 04:00:00, -23.48
None, None, 0.809, None, 2017-01-10 05:00:00, -23.95
None, None, 1.067, None, 2017-01-10 06:00:00, -24.35
None, None, 1.58, None, 2017-01-10 07:00:00, -24.88
None, None, 1.268, None, 2017-01-10 08:00:00, -25.28
None, None, 0.634, None, 2017-01-10 09:00:00, -25.12
None, None, 0.644999, None, 2017-01-10 10:00:00, -25.17
None, None, 0.411, None, 2017-01-10 11:00:00, -24.59
None, None, 0.398, None, 2017-01-10 12:00:00, -23.3
None, None, 1.025, None, 2017-01-10 13:00:00, -21.77
None, None, 0.558, None, 2017-01-10 14:00:00, -19.93
None, None, 0.874, None, 2017-01-10 15:00:00, -19.45
None, None, 0.870998, None, 2017-01-10 16:00:00, -18.75
None, None, 0.672999, None, 2017-01-10 17:00:00, -18.53
None, None, 1.495, None, 2017-01-10 18:00:00, -18.99
None, None, 0.982999, None, 2017-01-10 19:00:00, -19.06
None, None, 1.148, None, 2017-01-10 20:00:00, -18.95
None, None, 1.365, None, 2017-01-10 21:00:00, -18.97
None, None, 1.305, None, 2017-01-10 22:00:00, -19.64
None, None, 0.814, None, 2017-01-10 23:00:00, -20.18
None, None, 1.054, None, 2017-01-11 00:00:00, -21.38
None, None, 0.98, None, 2017-01-11 01:00:00, -21.56
None, None, 1.256, None, 2017-01-11 02:00:00, -22.76
None, None, 1.146, None, 2017-01-11 03:00:00, -22.97
None, None, 1.493, None, 2017-01-11 04:00:00, -23.71
None, None, 0.816999, None, 2017-01-11 05:00:00, -24.0
None, None, 1.607, None, 2017-01-11 06:00:00, -25.05
None, None, 0.883, None, 2017-01-11 07:00:00, -25.85
None, None, 1.32, None, 2017-01-11 08:00:00, -26.26
None, None, 0.829999, None, 2017-01-11 09:00:00, -27.05
None, None, 0.444999, None, 2017-01-11 10:00:00, -26.03
None, None, 1.65, None, 2017-01-11 11:00:00, -25.54
None, None, 1.319, None, 2017-01-11 12:00:00, -24.24
None, None, 0.796998, None, 2017-01-11 13:00:00, -21.66
None, None, 1.345, None, 2017-01-11 14:00:00, -20.72
None, None, 0.824998, None, 2017-01-11 15:00:00, -19.69
None, None, 0.344, None, 2017-01-11 16:00:00, -17.91
None, None, 0.843999, None, 2017-01-11 17:00:00, -19.04
None, None, 0.885999, None, 2017-01-11 18:00:00, -19.19
None, None, 0.593999, None, 2017-01-11 19:00:00, -20.39
None, None, 1.167, None, 2017-01-11 20:00:00, -22.08
None, None, 0.504, None, 2017-01-11 21:00:00, -22.23
None, None, 0.643998, None, 2017-01-11 22:00:00, -22.75
None, None, 0.405999, None, 2017-01-11 23:00:00, -23.11
None, None, 1.133, None, 2017-01-12 00:00:00, -23.23
None, None, 1.446, None, 2017-01-12 01:00:00, -24.11
None, None, 0.911, None, 2017-01-12 02:00:00, -24.77
None, None, 1.098, None, 2017-01-12 03:00:00, -25.55
None, None, 0.921998, None, 2017-01-12 04:00:00, -25.98
None, None, 0.810998, None, 2017-01-12 05:00:00, -26.45
None, None, 0.994, None, 2017-01-12 06:00:00, -26.94
None, None, 0.43, None, 2017-01-12 07:00:00, -27.15
None, None, 0.646, None, 2017-01-12 08:00:00, -27.34
None, None, 0.479999, None, 2017-01-12 09:00:00, -27.7
None, None, 0.321, None, 2017-01-12 10:00:00, -26.95
None, None, 0.365, None, 2017-01-12 11:00:00, -26.03
None, None, 0.419999, None, 2017-01-12 12:00:00, -24.13
None, None, 0.266, None, 2017-01-12 13:00:00, -20.71
None, None, 0.168999, None, 2017-01-12 14:00:00, -19.03
None, None, 0.247998, None, 2017-01-12 15:00:00, -17.0
None, None, 0.254, None, 2017-01-12 16:00:00, -16.79
None, None, 0.145998, None, 2017-01-12 17:00:00, -17.96
None, None, 0.240998, None, 2017-01-12 18:00:00, -17.91
None, None, 1.193, None, 2017-01-12 19:00:00, -19.42
None, None, 0.740998, None, 2017-01-12 20:00:00, -20.27
None, None, 0.411, None, 2017-01-12 21:00:00, -20.25
None, None, 0.545, None, 2017-01-12 22:00:00, -19.69
None, None, 1.017, None, 2017-01-12 23:00:00, -19.38
None, None, 0.797999, None, 2017-01-13 00:00:00, -19.05
None, None, 1.263, None, 2017-01-13 01:00:00, -18.18
None, None, 1.054, None, 2017-01-13 02:00:00, -17.42
None, None, 1.96, None, 2017-01-13 03:00:00, -16.52
None, None, 1.891, None, 2017-01-13 04:00:00, -15.66
None, None, 1.477, None, 2017-01-13 05:00:00, -14.23
None, None, 2.669, None, 2017-01-13 06:00:00, -11.11
None, None, 2.004, None, 2017-01-13 07:00:00, -10.8
None, None, 2.56, None, 2017-01-13 08:00:00, -10.22
None, None, 2.98, None, 2017-01-13 09:00:00, -9.99
None, None, 3.799, None, 2017-01-13 10:00:00, -10.28
None, None, 2.13, None, 2017-01-13 11:00:00, -9.87
None, None, 3.36, None, 2017-01-13 12:00:00, -8.74
None, None, 4.049, None, 2017-01-13 13:00:00, -8.15
None, None, 4.373, None, 2017-01-13 14:00:00, -7.72
None, None, 3.604, None, 2017-01-13 15:00:00, -7.5
None, None, 3.079, None, 2017-01-13 16:00:00, -7.21
None, None, 3.264, None, 2017-01-13 17:00:00, -7.13
None, None, 2.284, None, 2017-01-13 18:00:00, -7.16
None, None, 2.197, None, 2017-01-13 19:00:00, -7.65
None, None, 3.039, None, 2017-01-13 20:00:00, -7.23
None, None, 1.972, None, 2017-01-13 21:00:00, -7.1
None, None, 1.289, None, 2017-01-13 22:00:00, -7.03
None, None, 1.68, None, 2017-01-13 23:00:00, -6.573
None, None, 2.462, None, 2017-01-14 00:00:00, -5.86
None, None, 3.976, None, 2017-01-14 01:00:00, -5.343
None, None, 2.981, None, 2017-01-14 02:00:00, -5.238
None, None, 1.145, None, 2017-01-14 03:00:00, -5.435
None, None, 1.443, None, 2017-01-14 04:00:00, -5.683
None, None, 2.02, None, 2017-01-14 05:00:00, -5.308
None, None, 2.926, None, 2017-01-14 06:00:00, -4.841
None, None, 1.927, None, 2017-01-14 07:00:00, -4.686
None, None, 1.912, None, 2017-01-14 08:00:00, -4.724
None, None, 2.093, None, 2017-01-14 09:00:00, -4.656
None, None, 2.739, None, 2017-01-14 10:00:00, -4.749
None, None, 2.453, None, 2017-01-14 11:00:00, -4.442
None, None, 1.756, None, 2017-01-14 12:00:00, -4.086
None, None, 3.158, None, 2017-01-14 13:00:00, -3.792
None, None, 2.194, None, 2017-01-14 14:00:00, -3.499
None, None, 3.183, None, 2017-01-14 15:00:00, -3.18
None, None, 2.475, None, 2017-01-14 16:00:00, -2.614
None, None, 2.902, None, 2017-01-14 17:00:00, -2.311
None, None, 3.652, None, 2017-01-14 18:00:00, -2.271
None, None, 3.219, None, 2017-01-14 19:00:00, -2.372
None, None, 3.615, None, 2017-01-14 20:00:00, -2.438
None, None, 5.519, None, 2017-01-14 21:00:00, -2.109
None, None, 5.362, None, 2017-01-14 22:00:00, -1.997
None, None, 4.072, None, 2017-01-14 23:00:00, -1.905
None, None, 3.003, None, 2017-01-15 00:00:00, -1.807
None, None, 3.243, None, 2017-01-15 01:00:00, -2.359
None, None, 2.722, None, 2017-01-15 02:00:00, -2.03
None, None, 3.295, None, 2017-01-15 03:00:00, -1.924
None, None, 2.234, None, 2017-01-15 04:00:00, -2.431
None, None, 2.353, None, 2017-01-15 05:00:00, -2.675
None, None, 2.184, None, 2017-01-15 06:00:00, -2.148
None, None, 3.19, None, 2017-01-15 07:00:00, -2.124
None, None, 3.008, None, 2017-01-15 08:00:00, -2.067
None, None, 2.058, None, 2017-01-15 09:00:00, -2.08
None, None, 2.359, None, 2017-01-15 10:00:00, -2.376
None, None, 1.953, None, 2017-01-15 11:00:00, -2.197
None, None, 2.772, None, 2017-01-15 12:00:00, -1.423
None, None, 3.57, None, 2017-01-15 13:00:00, -0.830999
None, None, 3.06, None, 2017-01-15 14:00:00, 0.075998
None, None, 1.836, None, 2017-01-15 15:00:00, 0.216
None, None, 2.218, None, 2017-01-15 16:00:00, 0.201
None, None, 3.258, None, 2017-01-15 17:00:00, -0.175999
None, None, 2.343, None, 2017-01-15 18:00:00, -0.658999
None, None, 3.699, None, 2017-01-15 19:00:00, -0.958998
None, None, 3.214, None, 2017-01-15 20:00:00, -0.419999
None, None, 3.387, None, 2017-01-15 21:00:00, 0.384
None, None, 2.842, None, 2017-01-15 22:00:00, 0.592998
None, None, 5.44, None, 2017-01-15 23:00:00, 0.757
None, None, 5.255, None, 2017-01-16 00:00:00, 0.071
None, None, 1.375, None, 2017-01-16 01:00:00, -0.057998
None, None, 2.89, None, 2017-01-16 02:00:00, -0.204998
None, None, 2.209, None, 2017-01-16 03:00:00, -1.194
None, None, 1.506, None, 2017-01-16 04:00:00, -0.992999
None, None, 3.386, None, 2017-01-16 05:00:00, 0.667999
None, None, 6.633, None, 2017-01-16 06:00:00, 1.417
None, None, 7.68, None, 2017-01-16 07:00:00, 1.463
None, None, 7.63, None, 2017-01-16 08:00:00, 1.777
None, None, 7.62, None, 2017-01-16 09:00:00, 1.889
None, None, 7.31, None, 2017-01-16 10:00:00, 2.289
None, None, 7.51, None, 2017-01-16 11:00:00, 2.401
None, None, 7.58, None, 2017-01-16 12:00:00, 2.356
None, None, 6.764, None, 2017-01-16 13:00:00, 2.008
None, None, 5.419, None, 2017-01-16 14:00:00, 1.469
None, None, 3.498, None, 2017-01-16 15:00:00, 1.465
None, None, 1.865, None, 2017-01-16 16:00:00, 0.653998
None, None, 2.353, None, 2017-01-16 17:00:00, 0.639998
None, None, 5.884, None, 2017-01-16 18:00:00, 4.107
None, None, 8.51, None, 2017-01-16 19:00:00, 5.119
None, None, 8.35, None, 2017-01-16 20:00:00, 5.364
None, None, 7.68, None, 2017-01-16 21:00:00, 5.656
None, None, 8.0, None, 2017-01-16 22:00:00, 5.754
None, None, 7.74, None, 2017-01-16 23:00:00, 5.844
None, None, 7.43, None, 2017-01-17 00:00:00, 5.854
None, None, 7.75, None, 2017-01-17 01:00:00, 5.765
None, None, 6.969, None, 2017-01-17 02:00:00, 5.573
None, None, 6.978, None, 2017-01-17 03:00:00, 5.206
None, None, 7.91, None, 2017-01-17 04:00:00, 4.796
None, None, 5.899, None, 2017-01-17 05:00:00, 4.402
None, None, 4.454, None, 2017-01-17 06:00:00, 3.971
None, None, 3.99, None, 2017-01-17 07:00:00, 3.588
None, None, 3.639, None, 2017-01-17 08:00:00, 3.51
None, None, 1.662, None, 2017-01-17 09:00:00, 3.21
None, None, 1.748, None, 2017-01-17 10:00:00, 2.525
None, None, 1.934, None, 2017-01-17 11:00:00, 2.548
None, None, 2.833, None, 2017-01-17 12:00:00, 3.832
None, None, 3.784, None, 2017-01-17 13:00:00, 5.107
None, None, 2.168, None, 2017-01-17 14:00:00, 5.593
None, None, 3.998, None, 2017-01-17 15:00:00, 6.355
None, None, 3.405, None, 2017-01-17 16:00:00, 7.08
None, None, 2.802, None, 2017-01-17 17:00:00, 3.327
None, None, 3.867, None, 2017-01-17 18:00:00, 2.146
None, None, 3.831, None, 2017-01-17 19:00:00, 3.27
None, None, 6.056, None, 2017-01-17 20:00:00, 8.03
None, None, 3.406, None, 2017-01-17 21:00:00, 5.698
None, None, 3.089, None, 2017-01-17 22:00:00, 2.651
None, None, 3.268, None, 2017-01-17 23:00:00, 2.484
None, None, 4.317, None, 2017-01-18 00:00:00, 6.537
None, None, 4.09, None, 2017-01-18 01:00:00, 7.95
None, None, 5.264, None, 2017-01-18 02:00:00, 7.97
None, None, 2.576, None, 2017-01-18 03:00:00, 7.35
None, None, 4.754, None, 2017-01-18 04:00:00, 7.14
None, None, 4.947, None, 2017-01-18 05:00:00, 6.925
None, None, 4.936, None, 2017-01-18 06:00:00, 6.864
None, None, 4.712, None, 2017-01-18 07:00:00, 6.847
None, None, 4.983, None, 2017-01-18 08:00:00, 6.696
None, None, 4.216, None, 2017-01-18 09:00:00, 6.648
None, None, 4.449, None, 2017-01-18 10:00:00, 7.08
None, None, 5.113, None, 2017-01-18 11:00:00, 7.17
None, None, 3.472, None, 2017-01-18 12:00:00, 8.05
None, None, 4.481, None, 2017-01-18 13:00:00, 8.31
None, None, 2.81, None, 2017-01-18 14:00:00, 7.94
None, None, 0.806999, None, 2017-01-18 15:00:00, 6.86
None, None, 3.085, None, 2017-01-18 16:00:00, 4.271
None, None, 3.477, None, 2017-01-18 17:00:00, 3.632
None, None, 2.315, None, 2017-01-18 18:00:00, 3.245
None, None, 3.442, None, 2017-01-18 19:00:00, 6.907
None, None, 4.321, None, 2017-01-18 20:00:00, 7.07
None, None, 5.06, None, 2017-01-18 21:00:00, 7.2
None, None, 3.102, None, 2017-01-18 22:00:00, 7.16
None, None, 2.297, None, 2017-01-18 23:00:00, 6.783
None, None, 5.004, None, 2017-01-19 00:00:00, 6.776
None, None, 3.389, None, 2017-01-19 01:00:00, 6.631
None, None, 2.362, None, 2017-01-19 02:00:00, 6.216
None, None, 2.059, None, 2017-01-19 03:00:00, 4.301
None, None, 1.896, None, 2017-01-19 04:00:00, 1.674
None, None, 1.152, None, 2017-01-19 05:00:00, 1.404
None, None, 1.958, None, 2017-01-19 06:00:00, 3.472
None, None, 3.594, None, 2017-01-19 07:00:00, 4.594
None, None, 2.307, None, 2017-01-19 08:00:00, 4.343
None, None, 3.516, None, 2017-01-19 09:00:00, 4.64
None, None, 4.795, None, 2017-01-19 10:00:00, 4.628
None, None, 4.129, None, 2017-01-19 11:00:00, 4.764
None, None, 3.823, None, 2017-01-19 12:00:00, 5.151
None, None, 4.4, None, 2017-01-19 13:00:00, 5.61
None, None, 4.584, None, 2017-01-19 14:00:00, 6.041
None, None, 3.978, None, 2017-01-19 15:00:00, 5.664
None, None, 2.788, None, 2017-01-19 16:00:00, 5.679
None, None, 2.563, None, 2017-01-19 17:00:00, 5.542
None, None, 2.953, None, 2017-01-19 18:00:00, 5.541
None, None, 2.577, None, 2017-01-19 19:00:00, 5.285
None, None, 2.407, None, 2017-01-19 20:00:00, 4.582
None, None, 1.133, None, 2017-01-19 21:00:00, 3.372
None, None, 1.252, None, 2017-01-19 22:00:00, 1.592
None, None, 1.761, None, 2017-01-19 23:00:00, 0.418998
None, None, 2.054, None, 2017-01-20 00:00:00, -0.103
None, None, 1.275, None, 2017-01-20 01:00:00, 0.063
None, None, 2.075, None, 2017-01-20 02:00:00, -0.158
None, None, 1.69, None, 2017-01-20 03:00:00, 0.268999
None, None, 2.408, None, 2017-01-20 04:00:00, 3.785
