X,Y,Name,WILDFIRE_YEAR,INCIDENT_NUMBER_LABEL,IGNITION_DATE,FIRE_SIZE_HA,GEOGRAPHIC_DESCRIPTION,LATITUDE,LONGITUDE
-120.04995,50.61375,K20326,2020,K20326,2020/05/30 12:00:54,0.009,Buse Lake,50.61375,-120.04995
-120.754135,51.492149,C40325,2020,C40325,2020/05/30 12:30:00,0.09,Bridge Lake,51.4921494,-120.7541351
-121.406364,51.465282,C40327,2020,C40327,2020/05/30 14:00:00,0.009,Mount Rosemary,51.4652824,-121.4063644
-120.637184,56.04705,G70343,2020,G70343,2020/06/05 19:29:54,0.009,Hwy 97 // West side of hwy,56.0470505,-120.6371841
-119.741083,50.4829,K40360,2020,K40360,2020/06/11 19:48:54,0.009,Station Bay,50.4829,-119.7410833
-125.675817,50.113433,V80064,2020,V80064,2020/04/14 16:30:00,12.5,Marilou Creek #2,50.1134333,-125.6758167
-117.76577,49.731201,N50372,2020,N50372,2020/06/13 01:09:08,0.002,Hoder Crk 37km,49.7312012,-117.76577
-123.958,52.2145,C50374,2020,C50374,2020/06/17 17:02:09,0.1,South End of Puntzi Lake,52.2145004,-123.9580002
-124.6027,50.197217,V50831,2020,V50831,2020/07/31 10:20:14,0.1,Deadly Cone Mountain,50.1972167,-124.6027
-121.248085,50.275066,K60622,2020,K60622,2020/07/24 08:55:00,0.009,Shakan Creek,50.2750664,-121.248085
-123.871033,49.0969,V70165,2020,V70165,2020/04/25 12:45:28,0.009,Morden Park,49.0969,-123.8710333
-119.960869,50.284782,K60852,2020,K60852,2020/07/31 19:20:00,0.1,Salmon Lake,50.2847824,-119.9608688
-128.819626,54.447784,R50696,2020,R50696,2020/07/27 11:00:56,0.009,5 min S of Shames Mtn,54.4477844,-128.8196259
-123.47863,48.457149,V60595,2020,V60595,2020/07/21 16:40:00,1.9,Mill Hill Regional Park,48.4571495,-123.4786301
-123.160667,51.996101,C50058,2020,C50058,2020/04/13 10:30:00,0.009,Anahim Flat IR,51.9961014,-123.1606674
-133.616379,59.4953,R90530,2020,R90530,2020/07/14 12:00:00,0.005,Warm Bay Rd. Pole 164,59.4953003,-133.6163788
-116.815552,49.830132,N70900,2020,N70900,2020/08/03 13:29:41,0.03,Loki Creek,49.8301315,-116.8155518
-118.229233,49.113632,N60484,2020,N60484,2020/07/07 22:02:08,0.009,McRae Creek,49.1136322,-118.2292328
-123.1281,51.945767,C50012,2020,C50012,2020/04/06 16:10:59,1.2,Anahim East End Rd,51.9457667,-123.1281
-121.31105,50.603268,K20011,2020,K20011,2020/04/06 19:59:52,0.1,Oregon Creek Ranch,50.6032677,-121.3110504
-121.53212,51.136833,C40966,2020,C40966,2020/07/31 19:28:13,0.25,1.3 km SE of Big Bar Rd,51.1368332,-121.5321198
-115.921318,49.631985,N11005,2020,N11005,2020/08/08 07:06:37,4,Stirton Rd,49.6319847,-115.9213181
-121.915733,50.712717,K70999,2020,K70999,2020/08/09 12:55:24,0.75,Hollywood Crescent,50.71271667,-121.91573333
-125.811653,49.856483,V80469,2020,V80469,2020/07/04 00:00:00,0.009,Elk River Trolley,49.8564835,-125.8116531
-120.0078,52.37515,K20483,2020,K20483,2020/07/06 10:09:49,0.009,Rainbow Falls,52.37515,-120.0078
-116.008835,50.179115,N20730,2020,N20730,2020/07/30 11:00:00,0.3,Whitetail Lake South,50.1791153,-116.0088348
-120.631533,49.823983,K60757,2020,K60757,2020/07/31 10:45:05,0.009,Otter Creek,49.82398333,-120.63153333
-118.414083,50.813633,K40870,2020,K40870,2020/07/31 23:23:42,0.009,Joss Mountain,50.81363333,-118.41408333
-121.755981,56.116268,G80123,2020,G80123,2020/04/21 13:54:32,0.2,S of Hwy29 and Farrell Creek rd,56.1162682,-121.7559814
-121.940333,55.612383,G70185,2020,G70185,2020/05/01 20:42:00,0.5,Hasler,55.6123833,-121.9403333
-120.26585,50.845283,K20256,2020,K20256,2020/05/12 13:50:00,0.3,Robbins Creek,50.84528333,-120.26585
-120.438217,49.648567,K60496,2020,K60496,2019/11/20 13:12:40,0.2,Fry Rd,49.6485672,-120.4382172
-117.693916,51.663467,N41038,2020,N41038,2020/08/01 19:26:09,0.35,Sentry Mountain,51.6634674,-117.6939163
-120.6417,49.720517,K60898,2020,K60898,2020/08/03 13:00:29,0.009,Kump Lake,49.7205167,-120.6417
-119.972298,50.604198,K20894,2020,K20894,2020/07/31 20:41:32,0.007,Robbins Range,50.6041985,-119.9722977
-115.725515,49.861783,N20928,2020,N20928,2020/08/04 11:20:32,0.3,Skookumchuck Prairie,49.86178333,-115.725515
-119.873467,50.486332,K40286,2020,K40286,2020/05/17 12:00:34,0.009,Monte Lake FSR,50.4863319,-119.8734665
-115.27887,49.339333,N11134,2020,N11134,2020/08/15 16:16:04,0.009,North Star Lake FSR,49.3393326,-115.2788696
-120.789,50.098467,K61073,2020,K61073,2020/08/12 20:14:16,0.009,Mill Site,50.0984667,-120.789
-115.173332,49.160885,N10533,2020,N10533,2020/07/13 14:53:56,0.2,Elk River and Hwy 93,49.1608849,-115.1733322
-120.793854,49.757717,K60594,2020,K60594,2020/07/21 13:45:00,7,Mathew Creek,49.7577167,-120.7938538
-122.616501,54.0052,G10131,2020,G10131,2020/04/22 15:30:00,0.175,W side of railway in shelly,54.0052,-122.6165009
-121.171951,51.373135,C40031,2020,C40031,2020/04/09 15:55:14,0.009,Pressey Lake,51.3731346,-121.1719513
-126.525887,54.440834,R20272,2020,R20272,2020/05/15 11:30:00,0.5,Houston Landfill,54.440834,-126.5258865
-119.33062,52.974651,G30320,2020,G30320,2020/05/29 17:00:00,0.009,Mnt Terry Fox Parking Lot,52.9746513,-119.3306198
-120.61898,49.477867,K60365,2020,K60365,2020/06/11 13:58:31,0.009,12km Coalmont Road,49.4778671,-120.6189804
-121.5441,51.109433,C40001,2020,C40001,2020/04/01 00:00:00,1.78,Clinton,51.1094333,-121.5441
-120.57445,55.605367,G71034,2020,G71034,2020/08/09 23:39:00,0.009,Fellers Heights,55.6053667,-120.57445
-115.901567,49.489783,N11041,2020,N11041,2020/08/10 14:45:00,0.6,Kiakho Lake,49.4897833,-115.9015667
-118.204666,50.881748,N40933,2020,N40933,2020/08/04 16:45:00,0.009,Begbie Mtn,50.8817482,-118.2046661
-120.723333,56.15745,G80111,2020,G80111,2020/04/19 19:30:35,0.2,Cherry Estates West of Taylor,56.15745,-120.7233333
-122.5921,54.036533,G10135,2020,G10135,2020/04/22 15:30:00,0.2,4km N of Shelly Reserve,54.0365333,-122.5921
-119.503917,49.472717,K50154,2020,K50154,2020/04/25 13:20:00,0.009,Beaverdell Rd,49.47271667,-119.50391667
-119.09115,50.5496,K40156,2020,K40156,2020/04/25 13:40:00,3.6,Enderby Mabel Oxbow,50.5496,-119.09115
-124.292252,54.030067,G40208,2020,G40208,2020/05/04 17:00:00,0.001,Engen Rd,54.0300674,-124.2922516
-120.47065,50.720717,K20531,2020,K20531,2020/07/14 15:30:07,3.2,Mara Hill, N of Ord Rd,50.72071667
-121.578083,50.24485,K70110,2020,K70110,2020/04/19 18:00:36,0.234,Botanie Creek Rd,50.24485,-121.57808333
-117.523834,49.144733,N50613,2020,N50613,2020/07/24 12:30:00,0.009,Red Road,49.1447334,-117.5238342
-114.8657,49.849468,N10891,2020,N10891,2020/08/01 20:01:05,0.01,Valley Road FSR,49.8494682,-114.8656998
-120.651867,49.703533,K60890,2020,K60890,2020/08/03 09:44:41,0.009,Larkin Lakes,49.7035333,-120.6518667
-119.9543,50.0937,K60946,2020,K60946,2020/08/04 10:37:55,0.4,Beak Creek FSR,50.0937,-119.9543
-117.312851,50.602333,N50958,2020,N50958,2020/08/04 17:24:00,4.1,Ottawa Creek,50.6023331,-117.312851
-125.117882,49.635632,V80024,2020,V80024,2020/04/09 00:00:00,0.009,Comox Lake Ecological Reserve,49.6356316,-125.1178818
-128.117228,55.62558,R40115,2020,R40115,2020/04/20 12:54:26,3,60km Kispiox FSR near Bear Claw Lodge,55.62558,-128.11722833
-119.757797,50.933468,K21053,2020,K21053,2020/07/31 21:36:04,0.009,Hiuihill Creek,50.9334679,-119.7577972
-118.089447,50.04715,N51054,2020,N51054,2020/08/11 10:44:16,0.009,21 Km on Whatshan FSR,50.0471497,-118.089447
-123.700851,48.648701,V60712,2020,V60712,2020/07/28 12:52:47,0.1,Kapoor Main,48.6487007,-123.7008514
-121.497986,50.9795,K21059,2020,K21059,2020/08/11 18:02:37,0.04,5 km N Loon Lake RD,50.9794998,-121.4979858
-120.258217,50.854433,K20155,2020,K20155,2020/04/25 13:00:02,0.009,Lister Road,50.8544333,-120.2582167
-120.64875,56.274532,G80195,2020,G80195,2020/05/02 17:55:45,0.2,Cecil Lake,56.2745323,-120.6487503
-121.520531,50.873234,K20178,2020,K20178,2020/05/01 08:30:53,0.1,10km W of Hwy 97 and Hwy 99 Junction,50.8732338,-121.5205307
-123.647865,48.798248,V60345,2020,V60345,2020/06/07 17:25:53,0.009,Maple Bay Road,48.7982483,-123.6478653
-115.427315,49.453518,N10366,2020,N10366,2020/06/13 15:23:21,0.009,Bull River,49.4535179,-115.4273148
-132.802551,58.539749,R90445,2020,R90445,2020/07/03 12:00:00,0.14,S of Sutlahine River,58.5397491,-132.8025513
-128.042801,54.39035,R50796,2020,R50796,2020/07/31 21:01:08,0.1,Moraine Creek,54.3903503,-128.0428009
-119.682449,49.241016,K51083,2020,K51083,2020/08/14 15:00:00,0.009,North of Taylor Lake,49.2410164,-119.6824493
-119.72655,49.3157,K51085,2020,K51085,2020/08/15 09:14:44,0.009,White Lake Rd,49.3157,-119.72655
-121.339317,50.6263,K20706,2020,K20706,2020/07/27 19:15:19,1.4,HWY 1 and Basque Road Intersection,50.6263,-121.3393167
-119.9548,50.6666,K20769,2020,K20769,2020/07/31 20:52:11,0.8,E Pooley Lake,50.6666,-119.9548
-119.86837,50.581902,K20770,2020,K20770,2020/07/31 20:30:21,0.009,Martin Mountain Branch 2 4km,50.5819016,-119.8683701
-117.34462,49.740635,N51091,2020,N51091,2020/08/11 19:53:11,0.8,Crusader Creek,49.7406349,-117.3446198
-126.389282,52.433216,VA0002,2020,VA0002,2020/04/01 16:00:00,0.009,Hwy 20 and Noosgulch Mainline,52.4332161,-126.3892822
-125.269287,49.362934,V70436,2020,V70436,2020/06/30 19:00:00,0.009,Great Central Lake,49.3629341,-125.2692871
-120.610367,56.21105,G80334,2020,G80334,2020/06/02 08:18:41,0.2,1/2km S of Beladona Rd,56.21105,-120.61036667
-123.954117,49.057018,V70721,2020,V70721,2020/07/29 16:30:00,0.1,N Haslam Creek,49.0570183,-123.9541168
-124.821317,51.943967,C50739,2020,C50739,2020/07/31 11:00:00,0.009,N of Hwy 20 at Dowling Rd,51.9439667,-124.8213167
-121.404983,49.81235,V10744,2020,V10744,2020/07/31 14:06:51,0.009,Spuzzum Creek,49.81235,-121.4049833
-121.404984,49.812351,V10745,2020,V10745,2020/07/31 13:40:58,0.009,Anderson Creek,49.8123512,-121.4049835
-123.151947,51.925281,C50725,2020,C50725,2020/07/30 13:27:10,0.2,West of Stoney Francis Turnoff Rd,51.9252815,-123.151947
-123.116501,49.682499,V30726,2020,V30726,2020/07/30 13:40:29,0.009,Shannon Falls Creek,49.6824989,-123.1165009
-123.97113,53.986416,G40724,2020,G40724,2020/07/30 13:35:00,0.009,Macdonald Road,53.9864159,-123.9711304
-115.104302,49.032032,N10091,2020,N10091,2020/04/17 14:14:24,7.4,Tobacco Plains Door Rd,49.032032,-115.1043015
-127.446663,55.214584,R40103,2020,R40103,2020/04/19 14:00:32,0.5,Suskwa FSR 1km,55.2145844,-127.4466629
-122.154733,55.64355,G70159,2020,G70159,2020/04/26 11:32:47,0.2,HWY 97 Pine River Pull Out,55.64355,-122.1547333
-125.153252,49.6618,V80086,2020,V80086,2020/04/17 03:40:00,0.009,Forbidden Plateau,49.6618004,-125.1532516
-125.730667,54.251984,R10077,2020,R10077,2020/04/16 14:00:00,0.009,McGee Road 6km,54.2519836,-125.7306671
-119.09745,49.368283,N60078,2020,N60078,2020/04/16 07:27:26,5.4,Lower Tuzo,49.3682833,-119.09745
-121.95945,56.5161,G80127,2020,G80127,2020/04/22 12:10:09,15,Halfway River,56.5161,-121.95945
-123.261517,49.88895,V30067,2020,V30067,2020/04/15 14:50:00,203,Magee Road,49.88895,-123.2615167
-120.425817,57.464367,G80981,2020,G80981,2020/08/08 14:36:01,0.009,Milligan Hills,57.46436667,-120.42581667
-115.827118,49.506367,N10924,2020,N10924,2020/08/03 19:06:19,0.03,Scott Creek,49.5063667,-115.8271179
-123.139549,51.958717,C50035,2020,C50035,2020/04/10 17:00:00,17.6,Lee's Corner,51.9587173,-123.1395493
-118.347984,49.013367,N60003,2020,N60003,2020/04/02 19:03:00,0.02,Boothman Grasslands,49.0133667,-118.3479843
-123.048217,51.9379,C50036,2020,C50036,2020/04/10 16:57:47,0.6,4km E Lees Corner,51.9379,-123.04821667
-115.146433,49.290933,N10043,2020,N10043,2020/04/11 09:00:00,3,Elko and Hwy 3,49.2909333,-115.1464333
-125.666767,50.12005,V80044,2020,V80044,2020/04/11 11:02:13,4,Marilou Creek #1,50.12005,-125.6667667
-121.111801,56.703785,G80129,2020,G80129,2020/04/22 15:30:00,0.009,Blueberry Reserve,56.7037849,-121.1118011
-122.887683,53.918267,G10779,2020,G10779,2020/07/31 21:00:00,0.009,Cranbrook Hill,53.91826667,-122.88768333
-118.3218,49.021717,N60411,2020,N60411,2020/06/23 17:24:02,0.009,Gilpin Creek,49.0217171,-118.3218002
-121.602417,49.241981,V10434,2020,V10434,2020/06/29 20:45:11,0.009,9.5KM Jones Lake FSR,49.2419815,-121.602417
-119.341865,52.975868,G30172,2020,G30172,2020/04/28 13:56:52,0.009,Rearguard Falls,52.9758682,-119.3418655
-123.183632,52.027382,C50200,2020,C50200,2020/05/03 10:30:00,0.93,Anahim IR,52.0273819,-123.1836319
-118.494583,51.441166,N40838,2020,N40838,2020/08/01 01:04:44,0.015,49 Creek,51.4411659,-118.4945831
-118.786697,49.821835,N60847,2020,N60847,2020/07/31 09:03:12,0.3,Nevertouch Lake,49.8218346,-118.7866974
-121.171913,50.245548,K60850,2020,K60850,2020/07/31 13:09:06,0.02,Manning Creek FSR,50.2455482,-121.1719131
-119.564233,49.9173,K50848,2020,K50848,2020/08/02 14:00:00,3,Rose Valley,49.9173,-119.5642333
-117.33567,49.475132,N70787,2020,N70787,2020/07/31 22:26:05,0.009,Giveout Creek,49.475132,-117.3356705
-122.561249,54.056183,G10142,2020,G10142,2020/04/22 15:30:00,0.009,6.5 km N or Shelley reserve,54.0561829,-122.5612488
-128.805496,54.838501,R50768,2020,R50768,2020/07/31 18:00:00,0.01,Rosswood,54.838501,-128.8054962
-122.577533,54.04815,G10141,2020,G10141,2020/04/22 15:30:00,0.009,5.5 km North of Shelly Reserve,54.04815,-122.5775333
-120.073667,50.629667,K20799,2020,K20799,2020/07/31 19:45:21,0.009,Hidden Vale Ranch,50.62966667,-120.07366667
-124.74118,49.328751,V70612,2020,V70612,2020/07/24 13:20:20,0.15,Horne Lake,49.3287506,-124.7411804
-115.828636,49.568501,N11061,2020,N11061,2020/08/11 21:00:00,0.03,Plateau Pit,49.5685005,-115.8286362
-119.442083,49.472067,K51118,2020,K51118,2020/08/16 10:23:08,0.16,5.5 Km Carmi FSR,49.4720667,-119.4420833
-115.215302,49.159367,N11119,2020,N11119,2020/08/16 11:10:37,0.7,Dorr Road,49.1593666,-115.2153015
-115.646385,49.611916,N10603,2020,N10603,2020/07/22 13:45:00,0.04,Fort Steele,49.6119156,-115.6463852
-125.273552,50.233917,V80837,2020,V80837,2020/07/31 12:00:26,0.7,Clear Lake,50.2339172,-125.2735519
-119.618283,49.52205,K50962,2020,K50962,2020/08/06 08:00:34,1,West Bench,49.52205,-119.61828333
-121.542233,50.055267,V10355,2020,V10355,2020/06/09 20:30:04,0.09,South side of Jackass Mountain,50.0552673,-121.5422333
-120.18792,59.339583,G90363,2020,G90363,2020/06/12 12:52:36,4.6,Helmut,59.3395833,-120.1879196
-118.39653,51.370048,N40797,2020,N40797,2020/08/01 01:16:45,0.009,Mars Creek,51.3700485,-118.3965302
-119.009467,51.020967,K40800,2020,K40800,2020/07/31 23:39:30,0.3,The Narrows,51.02096667,-119.00946667
-118.598167,51.036232,K41124,2020,K41124,2020/08/15 19:20:09,15,Crazy Creek,51.036232,-118.5981674
-123.858131,49.009548,V61131,2020,V61131,2020/08/16 11:21:49,0.02,Oyster Sto-Lo Rd,49.0095482,-123.8581314
-116.31945,50.748883,N20880,2020,N20880,2020/07/09 10:28:05,0.009,Hall Lakes,50.7488833,-116.31945
-122.665382,50.463116,V30074,2020,V30074,2020/04/16 11:00:00,1.3,Poole Creek, Birken,50.4631157
-121.559868,50.102467,K70083,2020,K70083,2020/04/16 16:00:00,0.009,Siwash Creek,50.1024666,-121.5598679
-123.559784,48.416967,V60124,2020,V60124,2020/04/21 15:00:00,0.43,Woodruff Rd,48.4169667,-123.5597839
-124.736534,54.65345,G50234,2020,G50234,2020/05/08 14:00:00,1.85,Tatchie Reserve,54.65345,-124.7365341
-117.523918,49.14465,N50751,2020,N50751,2020/07/31 17:10:00,0.009,Marsh Creek,49.1446495,-117.5239182
-128.340332,54.525566,R50750,2020,R50750,2020/07/31 16:30:37,0.25,N of Copper River Rd,54.5255661,-128.340332
-121.5922,53.085733,C10755,2020,C10755,2020/07/31 17:00:00,0.009,S of Jack of Clubs Lake,53.0857333,-121.5922
-121.590752,53.086083,C10753,2020,C10753,2020/07/31 17:00:00,0.009,SW End of Jack of Clubs Lake,53.0860825,-121.5907516
-121.6008,50.2513,K70829,2020,K70829,2020/08/01 18:15:00,0.2,North Spencer Rd,50.2513,-121.6008
-119.923283,50.671117,K20826,2020,K20826,2020/07/31 20:04:31,0.009,S McNulty Rd,50.6711167,-119.9232833
-124.730217,50.466883,V50743,2020,V50743,2020/07/31 10:55:49,0.009,Brem River,50.4668833,-124.7302167
-123.959198,52.140766,C50014,2020,C50014,2020/04/07 14:00:00,7.59,Redstone Gas Bar,52.1407661,-123.959198
-122.562248,53.279469,G10653,2020,G10653,2020/07/25 17:45:46,0.009,Chubb Lake Bible Camp,53.2794685,-122.5622482
-116.488586,50.624515,N20654,2020,N20654,2020/07/25 11:00:00,0.009,Welsh Lake,50.6245155,-116.4885864
-117.546585,50.600052,N50828,2020,N50828,2020/08/01 16:24:29,0.002,Trout Mountain,50.6000519,-117.5465851
-120.289633,50.36795,K20562,2020,K20562,2020/07/19 15:30:00,0.009,Stump Lake,50.36795,-120.28963333
-116.078087,49.693466,N10856,2020,N10856,2020/08/02 02:16:04,0.3,Mark Creek,49.6934662,-116.0780869
-120.22892,49.685883,K60270,2020,K60270,2020/05/14 14:12:42,0.009,46 Km off Trout Main FSR,49.6858826,-120.22892
-128.489471,54.550652,R50291,2020,R50291,2020/05/18 17:00:00,0.004,Kitselas Rd, adj to Skeena River,54.5506516
-121.137217,50.281833,K60581,2020,K60581,2020/07/20 11:00:00,28,Skuhun Creek,50.28183333,-121.13721667
-125.831146,54.292801,R10246,2020,R10246,2020/05/10 12:26:55,0.009,Brewer Road, Decker Lake,54.2928009
-118.492165,49.034649,N60027,2020,N60027,2020/04/09 13:16:43,0.3,Hardy Mountain Road,49.0346489,-118.4921646
-124.357781,48.641968,V60733,2020,V60733,2020/07/31 01:00:00,0.009,Teal Jones Creek,48.6419678,-124.3577805
-119.921883,50.559334,K20788,2020,K20788,2020/08/01 10:00:00,0.009,Duck Hills,50.5593338,-119.9218826
-119.30755,50.287567,K40823,2020,K40823,2020/08/01 16:00:00,0.009,Bellevista,50.2875667,-119.30755
-115.0942,49.097801,N10056,2020,N10056,2020/04/12 18:30:00,0.04,Edwards Lake,49.0978012,-115.0942001
-122.153519,54.111866,G10128,2020,G10128,2020/04/22 15:30:31,0.2,WILLOW RIVER,54.111866,-122.1535187
-123.242134,48.420784,V60170,2020,V60170,2020/04/26 16:00:00,0.009,Discovery Island,48.420784,-123.2421341
-116.578201,49.189415,N70210,2020,N70210,2020/05/05 10:25:12,0.1,Channel Road,49.189415,-116.5782013
-118.166382,50.828701,N40825,2020,N40825,2020/08/01 16:22:06,0.02,Blanket Creek,50.828701,-118.1663818
-118.171219,50.908749,N40822,2020,N40822,2020/08/01 15:55:00,0.02,Shaketown FSR,50.9087486,-118.1712189
-120.652336,49.647884,K60864,2020,K60864,2020/08/02 17:30:00,25,Dry Lake,49.6478844,-120.6523361
-125.430016,54.149468,R10302,2020,R10302,2020/05/23 11:31:46,0.009,Endako River - Preastly Hill,54.1494675,-125.4300156
-121.516867,55.84415,G70303,2020,G70303,2020/05/23 20:44:00,1.2,Half Moon Lake,55.84415,-121.5168667
-127.024071,55.143066,R30337,2020,R30337,2020/06/04 09:30:00,0.02,226 Branch off  Blunt FSR,55.1430664,-127.0240707
-122.919319,53.958801,G10271,2020,G10271,2020/05/15 09:15:09,0.09,Miworth,53.9588013,-122.9193192
-117.090134,50.513699,N70862,2020,N70862,2020/08/01 16:30:29,6.57,Lake Creek,50.5136986,-117.0901337
-119.968917,50.208267,K60859,2020,K60859,2020/08/02 16:00:00,0.15,Pike Lake,50.2082667,-119.9689167
-116.121117,50.546417,N20904,2020,N20904,2020/08/03 14:00:00,0.009,Lake Enid,50.5464172,-116.1211166
-117.794968,49.013985,N50338,2020,N50338,2020/05/30 20:16:18,0.009,Malde Creek,49.0139847,-117.7949677
-123.42897,52.112801,C50406,2020,C50406,2020/06/22 17:05:00,0.22,2 km W of Bull Canyon,52.1128006,-123.4289703
-119.710383,50.8303,K20013,2020,K20013,2020/04/07 13:10:12,5,Chief Jules Way,50.8303,-119.7103833
-121.720436,49.070301,V10244,2020,V10244,2020/05/10 09:23:00,0.009,Hood Road,49.0703011,-121.7204361
-125.99425,53.788267,R10249,2020,R10249,2020/05/10 15:30:00,0.009,Eakin Settlement Rd,53.78826667,-125.99425
-127.774683,55.1372,R40105,2020,R40105,2020/04/19 16:00:00,0.7,Carnaby,55.1372,-127.77468333
-123.689247,52.124416,C50106,2020,C50106,2020/04/19 00:00:00,1.1,Redstone Kinikinik,52.1244164,-123.6892471
-124.635437,49.38995,V70351,2020,V70351,2020/06/09 18:30:21,0.009,Cochrane Road,49.3899498,-124.635437
-121.977653,49.326283,V10439,2020,V10439,2020/06/28 16:19:23,0.009,10 Km Chahalis FSR,49.3262825,-121.9776535
-121.590733,51.850217,C40061,2020,C40061,2020/04/13 16:02:00,1.6,122 Mile House,51.8502167,-121.5907333
-116.119733,50.543217,N20487,2020,N20487,2020/07/05 14:11:25,0.009,Lake Enid,50.5432167,-116.1197333
-121.673614,49.562383,V10062,2020,V10062,2020/04/14 13:55:00,12.1,Cogburn Drainage,49.5623833,-121.6736145
-128.746536,53.95145,R50250,2020,R50250,2020/05/10 16:35:22,40,Bish FSR,53.9514503,-128.7465363
-116.080864,49.681282,N10634,2020,N10634,2020/07/24 20:00:45,0.14,7km Matthew Creek FSR,49.681282,-116.080864
-124.318764,49.298733,V70720,2020,V70720,2020/07/26 13:11:22,0.02,Allsbrook Rd,49.2987328,-124.3187637
-117.187866,50.483799,N70833,2020,N70833,2020/08/01 16:26:49,0.16,Hope Creek North 3000 Road,50.483799,-117.1878662
-122.609215,50.307282,V30030,2020,V30030,2020/04/08 14:11:00,1.8,Lillooet Lake Road Bridge #1,50.3072815,-122.6092148
-124.650803,49.888516,V50518,2020,V50518,2020/07/12 20:00:00,0.01,Harwood Island,49.8885155,-124.6508026
-118.811567,50.305883,K40535,2020,K40535,2020/07/16 17:12:21,0.009,Shuswap Falls,50.305883,-118.811567
-120.511917,49.414616,K60481,2020,K60481,2020/07/06 09:48:00,0.009,Allenby Creek,49.4146156,-120.5119171
-118.303085,52.12825,N40600,2020,N40600,2020/07/21 23:04:24,0.1,Wood River FSR,52.1282501,-118.3030853
-115.68515,49.977566,N20606,2020,N20606,2020/07/16 16:50:22,5,Sheep Creek,49.9775658,-115.6851501
-119.724067,51.2743,K20604,2020,K20604,2020/07/23 01:50:09,0.009,10 km Upper John FSR,51.2743,-119.72406667
-119.307663,49.368168,K50717,2020,K50717,2020/07/29 11:55:19,0.98,Kilmer Creek,49.3681679,-119.307663
-122.08915,52.264015,C20004,2020,C20004,2020/04/04 20:00:00,0.009,Wildwood (Deep Creek),52.2640152,-122.0891495
-122.098217,51.209983,C40016,2020,C40016,2020/04/06 12:37:08,1.4,Big Bar,51.2099833,-122.0982167
-119.733933,49.121017,K50052,2020,K50052,2020/04/12 14:47:54,0.8,Lower Similkameen,49.1210167,-119.7339333
-131.398422,57.832298,R90690,2020,R90690,2020/07/26 18:00:00,0.02,Glenora area,57.8322983,-131.3984222
-116.011902,50.449616,N20534,2020,N20534,2020/07/16 14:36:57,0.009,Salter Creek,50.4496155,-116.0119019
-116.963486,50.206135,N70059,2020,N70059,2020/04/13 13:00:14,0.3,Cooper Creek,50.2061348,-116.9634857
