X,Y,Name,WILDFIRE_YEAR,INCIDENT_NUMBER_LABEL,IGNITION_DATE,FIRE_SIZE_HA,GEOGRAPHIC_DESCRIPTION,LATITUDE,LONGITUDE
-114.825333,50.110298,N10194,2018,N10194,2018/05/14 16:00:00,4,Fording River,50.110298,-114.825333
-120.1906,51.3073,K22213,2018,K22213,2018/08/05 15:30:00,0.009,Darlington FSR,51.3073,-120.1906
-116.935516,51.328667,N42604,2018,N42604,2018/08/11 12:46:00,0.002,Hospital Creek,51.328667,-116.935516
-123.403969,50.17485,V30543,2018,V30543,2018/06/17 10:00:00,1.4,Sqomish FSR,50.17485,-123.403969
-119.970154,49.526684,K61785,2018,K61785,2018/07/17 17:54:00,0.009,Isintok Lake,49.526684,-119.970154
-125.513718,49.877083,V81019,2018,V81019,2018/07/04 11:00:00,0.009,E of Upper Quinsam Lake,49.877083,-125.513718
-124.89225,49.326283,V73175,2018,V73175,2019/03/18 15:00:00,5,Cameron Rd,49.3262833,-124.89225
-116.92997,49.12495,N72367,2018,N72367,2018/07/27 19:47:00,11,Bayonne Creek,49.12495,-116.92997
-115.269615,49.284767,N11138,2018,N11138,2018/07/12 20:00:00,0.02,Suzanne Creek,49.284767,-115.269615
-118.06675,49.521584,N51098,2018,N51098,2018/06/22 13:52:00,0.9,Twobit Creek,49.521584,-118.06675
-117.065636,49.766449,N71562,2018,N71562,2018/07/27 14:00:00,0.009,Nelmet Lake,49.766449,-117.065636
-122.850983,53.49865,G12093,2018,G12093,2018/07/31 18:01:00,0.009,7nm SE of Baldy Hughes,53.49865,-122.850983
-119.073433,51.906233,K22285,2018,K22285,2018/08/06 16:58:00,313,NE Tumtum Lake,51.9062333,-119.0734333
-118.475815,49.052917,N61331,2018,N61331,2018/07/19 13:00:00,0.1,Northfork Road,49.052917,-118.475815
-125.975433,49.679298,V80568,2018,V80568,2018/06/20 00:00:00,0.009,Hanging Creek,49.679298,-125.975433
-121.680565,53.139935,C12222,2018,C12222,2018/07/17 21:55:00,0.009,200 Road by Fraser River,53.139935,-121.680565
-115.803047,49.464382,N10325,2018,N10325,2018/05/21 16:00:00,0.009,Peavine FSR,49.464382,-115.803047
-126.166603,50.68095,V90141,2018,V90141,2018/05/05 12:00:00,0.009,Sargeaunt Pass,50.68095,-126.166603
-120.55117,57.469151,G80294,2018,G80294,2018/05/20 19:10:00,700,Milligan Hills,57.46915054,-120.55117035
-120.071867,50.11805,K62814,2018,K62814,2018/08/11 08:28:00,4.85,N of Sabin Lake,50.11805,-120.07186667
-120.672768,49.619801,K61215,2018,K61215,2018/07/16 13:41:00,16.4,Pike Mountain,49.619801,-120.672768
-122.382004,53.303001,G12056,2018,G12056,2018/07/31 14:45:00,0.009,Quesnel,53.303001,-122.382004
-123.521484,52.096451,C52940,2018,C52940,2018/08/24 10:00:00,0.009,Alexis Creek,52.09645081,-123.52148438
-128.480179,59.258232,R92071,2018,R92071,2018/08/03 19:30:00,0,Deadwood River,59.258232,-128.480179
-121.585686,55.426517,G70761,2018,G70761,2018/06/21 16:21:00,0.009,Martin Creek,55.426517,-121.585686
-123.320534,53.466301,G11893,2018,G11893,2018/07/31 18:00:00,83,6km away from Barton Lk,53.466301,-123.320534
-124.538765,54.663933,G51687,2018,G51687,2018/07/30 15:13:00,0.009,Pinche Lake,54.663933,-124.538765
-120.293999,56.636665,G80787,2018,G80787,2018/06/21 15:36:00,5.32,Siphon Creek,56.636665,-120.293999
-127.95215,56.251167,G51948,2018,G51948,2018/08/01 16:54:32,0.009,Fourth Cabin,56.2511667,-127.95215
-118.043251,50.39325,N51867,2018,N51867,2018/07/31 22:00:00,0.05,North Fosthall Road 2,50.39325,-118.043251
-120.139465,55.670784,G70165,2018,G70165,2018/03/01 00:00:00,27,South of Pouce Coupe,55.670784,-120.139465
-118.39827,51.690018,N41738,2018,N41738,2018/07/31 16:20:00,0.009,French Creek,51.690018,-118.39827
-119.82785,49.680933,K52803,2018,K52803,2018/08/20 14:45:00,5.5,Darke Creek,49.68093333,-119.82785
-118.181084,50.3951,N52792,2018,N52792,2018/08/11 11:01:00,677,Mt Baldur,50.3951,-118.181084
-118.97425,50.99045,K41613,2018,K41613,2018/07/30 12:30:00,0.2,Anstey FSR,50.99045,-118.97425
-117.7603,49.246334,N52794,2018,N52794,2018/07/28 19:32:00,20,China Creek,49.246334,-117.7603
-125.206367,54.202,R11498,2018,R11498,2018/07/27 10:30:00,92412,Shovel Lake,54.202,-125.2063667
-117.8769,50.128517,N50709,2018,N50709,2018/06/20 20:30:00,0.009,Saddle Mountain,50.128517,-117.8769
-119.542633,50.555717,K42785,2018,K42785,2018/08/11 17:00:00,0.1,Arthur Road,50.55571667,-119.54263333
-118.7902,51.135167,K42838,2018,K42838,2018/08/21 00:00:00,1.1,Second Creek,51.13516667,-118.7902
-125.218651,49.754482,V81166,2018,V81166,2018/07/14 12:00:00,0.009,North of Strathcona Parkway,49.754482,-125.218651
-128.095276,55.259548,R40659,2018,R40659,2018/06/20 16:57:00,0.2,W of Kitwancool Creek,55.259548,-128.095276
-124.2341,54.643551,G50098,2018,G50098,2018/04/25 08:30:00,0.009,Tache Highway,54.643551,-124.2341
-118.17115,50.439018,N52829,2018,N52829,2018/08/12 03:12:00,0.2,Fosthall,50.439018,-118.17115
-121.77578,52.505516,C30909,2018,C30909,2018/06/24 12:00:00,0.009,Gavin Lake,52.505516,-121.77578
-126.847832,54.473316,R20086,2018,R20086,2018/05/01 16:30:00,0.009,Walcott FSR,54.473316,-126.847832
-125.326683,59.287933,G90559,2018,G90559,2018/06/14 20:09:00,8,Elk Mountain,59.287933,-125.326683
-124.03775,49.102867,V70526,2018,V70526,2018/06/15 12:00:00,0.009,Off Nanaimo Lakes Rd,49.10286713,-124.03775024
-119.110367,50.827351,K41881,2018,K41881,2018/08/01 05:30:00,0.009,Bastion Point,50.827351,-119.110367
-123.60778,55.220383,G60367,2018,G60367,2018/05/24 14:30:00,0.1,Highway 39 North of Conway Connector,55.220383,-123.60778
-118.03878,51.569168,N42474,2018,N42474,2018/07/31 21:02:00,0.009,Goldstream River,51.569168,-118.03878
-121.478615,49.094566,V11438,2018,V11438,2018/07/24 01:00:00,0.1,East Paulsen Rd,49.094566,-121.478615
-126.490387,50.033951,V92756,2018,V92756,2018/08/10 19:00:00,170,Vernon Lake #2,50.033951,-126.490387
-115.074081,49.276615,N12994,2018,N12994,2018/09/02 14:00:00,0.009,Silver Springs Lake,49.27661514,-115.07408142
-116.975334,51.45525,N41384,2018,N41384,2018/07/20 14:00:00,0.003,Blaeberry Road,51.45525,-116.975334
-118.09745,49.009434,N61550,2018,N61550,2018/07/28 18:18:00,0.2,Alder Creek,49.009434,-118.09745
-120.822601,51.800983,C42139,2018,C42139,2018/07/31 21:36:00,0.009,2 Km South of Howard Lake,51.800983,-120.822601
-124.83783,54.309483,G40676,2018,G40676,2018/06/20 18:00:00,0,6 nm of Justine Lake,54.309483,-124.83783
-118.955048,52.703701,G31239,2018,G31239,2018/07/17 17:28:00,0.009,Horse creek,52.703701,-118.955048
-126.401367,54.318466,R20742,2018,R20742,2018/06/21 15:00:00,0.3,Maxan Lake #2,54.318466,-126.401367
-121.669334,58.252666,G92627,2018,G92627,2018/07/29 21:21:00,0.2,Sikanni Old Growth Park border,58.252666,-121.669334
-118.086731,50.249634,N52957,2018,N52957,2018/08/11 12:15:00,0.1,Fosthall,50.249634,-118.086731
-122.503517,50.079533,V30666,2018,V30666,2018/06/20 19:00:00,2,28.5 E side In-shuck FSR,50.07953262,-122.50351715
-121.2815,50.530083,K20570,2018,K20570,2018/06/20 04:00:00,0.009,Drinkwater Rd,50.53008333,-121.2815
-118.163666,49.771717,N53057,2018,N53057,2018/09/12 15:22:00,0.009,Eagle Creek,49.771717,-118.163666
-124.281998,56.615833,G61601,2018,G61601,2018/07/30 10:35:36,247,Bruin Creek,56.615833,-124.281998
-120.058617,50.126148,K60773,2018,K60773,2018/06/21 15:55:00,0.009,Douglas Lake,50.126148,-120.058617
-127.023033,54.9408,R30875,2018,R30875,2018/06/21 15:20:00,0.3,Reiseter Creek,54.9408,-127.0230333
-118.429565,49.135132,N62539,2018,N62539,2018/08/11 10:29:00,0.009,Toronto Creek 2,49.135132,-118.429565
-122.185699,51.851116,C20856,2018,C20856,2018/06/22 13:00:00,0.009,S of Frizzi Lake,51.851116,-122.185699
-120.886047,51.289349,C42029,2018,C42029,2018/08/01 20:37:00,0.009,E of Young Lake,51.289349,-120.886047
-118.411613,50.850483,K41301,2018,K41301,2018/07/17 22:05:00,0.009,Griffin Ridge East,50.850483,-118.411613
-116.320885,51.053967,N42005,2018,N42005,2018/08/02 10:04:00,0.009,Wolverine FSR,51.053967,-116.320885
-119.887,52.147983,K20678,2018,K20678,2018/06/20 12:00:00,0.009,Killpill Mountain,52.14798333,-119.887
-119.673067,49.012967,K51039,2018,K51039,2018/07/06 12:51:00,1,Nighthawk Rd,49.01296667,-119.67306667
-120.44915,49.145933,K62590,2018,K62590,2018/08/11 05:40:00,0.6,Bobcat,49.14593333,-120.44915
-119.702316,49.409283,K50921,2018,K50921,2018/06/24 22:00:00,0.009,Marron Valley,49.409283,-119.702316
-125.266533,50.312382,V80691,2018,V80691,2018/06/21 04:27:00,0.009,Okisollo Channel,50.31238174,-125.2665329
-124.95115,51.39605,C52689,2018,C52689,2018/08/15 17:19:00,0.3,Tellot Creek,51.39605,-124.95115
-118.297699,51.499001,N41868,2018,N41868,2018/07/31 20:31:00,0.009,N Aspect of Keystone Peak,51.499001,-118.297699
-122.003853,49.495998,V11434,2018,V11434,2018/07/23 16:00:00,1.5,Chehalis Lake,49.495998,-122.003853
-119.6889,49.75365,K51242,2018,K51242,2018/07/17 18:56:00,1370.3,Goode's Creek,49.75365,-119.6889
-125.251633,54.981033,G50657,2018,G50657,2018/06/20 17:38:00,3,Middle River,54.981033,-125.251633
-119.455551,49.776966,K50432,2018,K50432,2018/05/27 20:00:00,0.009,5km on Gillard FSR,49.776966,-119.455551
-118.170448,50.148849,N52867,2018,N52867,2018/08/11 12:02:00,15,Middle Fife,50.148849,-118.170448
-126.939415,55.585602,R32034,2018,R32034,2018/07/31 23:58:00,0.15,W of Horetzky,55.585602,-126.939415
-124.805252,50.174835,V52028,2018,V52028,2018/08/01 21:20:00,0.009,Talbot Cove,50.174835,-124.805252
-119.5326,52.738983,G31313,2018,G31313,2018/07/18 02:24:00,334,Canoe Drainage,52.738983,-119.5326
-128.033188,55.259785,R41511,2018,R41511,2018/06/20 16:38:00,0.2,SE of Gitanyow,55.259785,-128.033188
-117.418968,49.93475,N52066,2018,N52066,2018/08/01 15:45:00,0.04,Nemo Creek,49.93475,-117.418968
-127.022835,50.178417,V82523,2018,V82523,2018/08/11 01:13:00,0.009,Tashis River #4,50.178417,-127.022835
-121.11705,52.436333,C31832,2018,C31832,2018/07/31 08:30:00,0.009,Viewland FSR,52.436333,-121.11705
-114.944748,49.698032,N11105,2018,N11105,2018/07/17 11:00:00,0.2,Lladnar Creek,49.698032,-114.944748
-119.241631,52.820717,G32817,2018,G32817,2018/08/20 20:18:00,0.009,valemount,52.820717,-119.241631
-119.255967,51.36505,K22376,2018,K22376,2018/07/31 19:47:00,1.9,Bates Rd,51.36505,-119.25596667
-119.515833,49.1885,K50555,2018,K50555,2018/06/06 00:00:00,10.6,McKinney Rd,49.1885,-119.51583333
-122.151169,53.424667,G12057,2018,G12057,2018/08/01 16:14:00,0.009,Quesnel,53.424667,-122.151169
-125.348633,57.350418,G62615,2018,G62615,2018/08/13 11:08:03,121,Paul River & Del Mainline,57.350418,-125.348633
-117.201416,50.763668,N72671,2018,N72671,2018/08/12 05:19:00,172,Stevens Creek - Modified Response,50.763668,-117.201416
-120.95472,57.910568,G80883,2018,G80883,2018/06/21 15:42:00,318,7km S Camp Fire Strip,57.910568,-120.95472
-127.1465,50.158585,V82784,2018,V82784,2018/08/10 19:00:00,104,Tahsish Kwois Park,50.158585,-127.1465
-122.129898,51.978683,C20578,2018,C20578,2018/06/20 04:19:00,0.009,Dog Creek Rd,51.978683,-122.129898
-124.031982,55.113834,G60533,2018,G60533,2018/06/15 10:00:00,2,Mount Milligan Mine Site,55.113834,-124.031982
-120.018967,54.890182,G70354,2018,G70354,2018/05/23 18:34:00,0.1,Tumblr Ridge,54.890182,-120.018967
-121.0019,51.762283,C40845,2018,C40845,2018/06/21 16:45:00,0.009,2 KM up Chris Lake Road,51.762283,-121.0019
-118.121132,50.234818,N51336,2018,N51336,2018/07/17 21:48:00,2.2,Rioulx Creek,50.234818,-118.121132
-122.421684,51.837334,C21875,2018,C21875,2018/08/01 05:34:00,15,Tom Hutch Creek,51.837334,-122.421684
-121.589684,50.065083,K70699,2018,K70699,2018/06/20 18:51:00,0.009,Hanging Valley,50.065083,-121.589684
-122.959251,59.033833,G90837,2018,G90837,2018/06/21 17:50:00,0.3,West of McConachie,59.033833,-122.959251
-115.069283,49.4151,N12507,2018,N12507,2018/08/13 04:11:00,0.9,Elk Valley,49.4151,-115.069283
-120.127533,52.024433,K22200,2018,K22200,2018/07/31 23:30:00,0.2,W of Pyramid Lakes,52.02443333,-120.12753333
-116.622284,51.090401,N21385,2018,N21385,2018/07/19 22:20:00,0.01,McMurdle Bench,51.090401,-116.622284
-122.393669,53.309166,G12055,2018,G12055,2018/07/18 18:20:00,0.009,Quesnel,53.309166,-122.393669
-114.748383,49.457733,N11108,2018,N11108,2018/07/10 09:00:00,0.009,Limestone Ridge,49.457733,-114.748383
-119.752883,50.7611,K23202,2018,K23202,2019/03/30 13:00:00,100,River Flats,50.7611,-119.75288333
-125.109467,52.736401,C12107,2018,C12107,2018/08/04 20:00:00,0.83,Itcha Ilgachuz Park,52.736401,-125.109467
-118.133667,52.306633,N41637,2018,N41637,2018/07/26 15:45:00,0.2,Wood River  - Modified Response,52.306633,-118.133667
-129.529663,57.911251,R92928,2018,R92928,2018/08/27 16:50:00,0.25,Stikine River,57.911251,-129.529663
-115.829384,50.396767,N21106,2018,N21106,2018/07/10 07:08:00,0.009,Madias Creek,50.396767,-115.829384
-123.674065,50.686199,V31877,2018,V31877,2018/08/01 07:25:00,0.009,Manatee Creek #2,50.686199,-123.674065
-115.840317,49.626301,N11227,2018,N11227,2018/07/17 10:00:00,0.9,Burnett Creek,49.626301,-115.840317
-122.568001,52.31245,C20323,2018,C20323,2018/05/19 22:29:00,0.009,5 km N of Meldrum Rosita,52.31245,-122.568001
-122.095917,52.141251,C20369,2018,C20369,2018/05/24 16:01:00,0.5,Fox Mountain Ross Road,52.141251,-122.095917
-126.621834,51.215084,V92658,2018,V92658,2018/08/11 00:00:00,0.1,Seymour Inlet - Modified Response,51.215084,-126.621834
-123.400185,59.351051,G93100,2018,G93100,2018/10/05 08:00:00,0.03,Patry Lake,59.351051,-123.400185
-119.764633,49.71345,K51264,2018,K51264,2017/07/17 20:00:00,1790,Mt Eneas,49.71345,-119.76463333
-121.416367,52.245583,C31323,2018,C31323,2018/07/17 20:43:00,0.009,Walters Lake Rd,52.245583,-121.416367
-124.723,54.653084,G50118,2018,G50118,2018/05/06 14:00:00,1.2,Tache,54.653084,-124.723
-121.5559,55.053283,G70795,2018,G70795,2018/06/21 18:37:22,0.009,Mount Collier #2,55.0532833,-121.5559
-124.768333,55.073566,G50598,2018,G50598,2018/06/20 16:04:00,5,113 km Kazchec FSR,55.073566,-124.768333
-124.99185,52.688117,C51724,2018,C51724,2018/07/31 12:00:00,0.098,Table Mountain,52.6881167,-124.99185
-114.927002,49.939117,N12575,2018,N12575,2018/08/12 11:30:00,0.04,Weigert Creek,49.939117,-114.927002
-118.3661,50.91715,K41899,2018,K41899,2018/08/02 09:00:00,100,Upper Eagle River  **Modified Response**,50.91715,-118.3661
-115.85582,49.596535,N11332,2018,N11332,2018/07/19 14:30:00,6.7,St. Mary River,49.59653473,-115.8558197
-124.842003,55.759483,G61633,2018,G61633,2018/07/30 17:50:02,1110,Phughat Mtn,55.759483,-124.842003
-122.535667,54.453918,G12016,2018,G12016,2018/08/01 19:07:00,0.009,Bear Lake,54.453918,-122.535667
-121.318314,49.122066,V12245,2018,V12245,2018/08/04 18:30:00,0.009,Clear Creek,49.122066,-121.318314
-119.190183,51.656517,K22354,2018,K22354,2018/07/31 20:20:00,1.1,N Adams River,51.65651667,-119.19018333
-122.836166,55.145184,G63101,2018,G63101,2018/10/07 12:15:23,30,Trappers Creek,55.145184,-122.836166
-120.387535,53.378284,G31235,2018,G31235,2018/07/17 16:30:00,0.009,Bell Mountain,53.378284,-120.387535
-127.108665,50.286835,V82480,2018,V82480,2018/08/11 00:00:00,1070,Tahsish Lake #2,50.286835,-127.108665
-127.529236,50.709534,V92545,2018,V92545,2018/08/11 15:00:00,0.009,Glen Lion River,50.709534,-127.529236
-119.120537,52.707283,G31643,2018,G31643,2018/07/30 17:53:00,0.009,Canoe Mountain,52.707283,-119.120537
-127.8784,56.394767,G52833,2018,G52833,2018/08/21 17:01:41,8,Slamgeesh River,56.3947667,-127.8784
-120.42437,55.706749,G72898,2018,G72898,2018/08/24 21:00:00,0.009,Dawson Creek,55.706749,-120.42437
-123.428467,55.056517,G63107,2018,G63107,2018/10/11 13:43:07,0.009,Community Connector,55.0565167,-123.4284667
-121.642982,57.022167,G80296,2018,G80296,2018/05/21 11:00:00,3.25,North of Aiken Creek,57.022167,-121.642982
-127.137085,50.350216,V92460,2018,V92460,2018/08/10 18:00:00,0,Iron FSR,50.350216,-127.137085
-123.532532,48.466717,V61884,2018,V61884,2018/08/01 12:15:00,0.2,Bear Mountain,48.46671677,-123.53253174
-118.115997,50.844666,N41882,2018,N41882,2018/07/31 20:30:00,0.01,1Km N of Blanket Creek,50.844666,-118.115997
-119.937017,50.07115,K51816,2018,K51816,2018/07/31 16:28:00,0.96,Chapperon Creek,50.07115,-119.93701667
-118.69195,51.148367,K40342,2018,K40342,2018/05/21 07:00:00,4,Perry River 5200 Rd,51.14836667,-118.69195
-124.5121,52.753617,C12594,2018,C12594,2018/08/11 11:50:00,10687,Bald Face Mountain,52.75361667,-124.5121
-123.040787,49.557034,V11056,2018,V11056,2018/07/07 13:44:00,0.1,Seymour Watershed 29.2km,49.557034,-123.040787
-117.850517,50.088917,N52885,2018,N52885,2018/08/11 12:38:00,0.5,Scalping Knife #2,50.088917,-117.850517
-119.557503,49.636299,K51249,2018,K51249,2018/07/17 19:21:00,0.2,KVR - Little Tunnel,49.636299,-119.557503
-123.105049,49.172085,V11493,2018,V11493,2018/07/27 08:00:00,12.3,Westminster Hwy,49.17208481,-123.10504913
-120.413683,50.977783,K22035,2018,K22035,2018/08/01 19:10:00,3.2,4km E of Wentworth Lake,50.97778333,-120.41368333
-124.961182,49.323784,V72278,2018,V72278,2018/08/06 22:00:00,4.1,Turtle Lake Road,49.323784,-124.961182
-117.593033,49.506718,N50928,2018,N50928,2018/06/25 05:41:00,0.01,South of Heart Rd,49.50671768,-117.59303284
-124.552902,54.837334,G50893,2018,G50893,2018/06/20 21:49:00,0.05,Chuius Mtn,54.837334,-124.552902
-124.377533,55.631416,G60278,2018,G60278,2018/05/20 13:39:00,0.46,West side of Manson Lk,55.631416,-124.377533
-124.896919,54.5065,G52305,2018,G52305,2018/08/07 10:30:00,0.5,Camsell Lake Narrows,54.5065,-124.896919
-119.605767,49.6487,K51293,2018,K51293,2018/07/18 08:00:00,7.5,1.5km along KVR off Chute Lk Rd,49.6487,-119.6057667
-119.05155,52.772783,G31735,2018,G31735,2018/07/31 15:55:00,700,Dave Henry Drainage,52.7727833,-119.05155
-120.085717,49.604567,K62747,2018,K62747,2018/08/17 17:00:00,0.1,Hamilton Pond,49.60456667,-120.08571667
-125.118698,55.361633,G52968,2018,G52968,2018/08/31 11:57:56,0.009,6 miles eas of fire 52965,55.361633,-125.118698
-124.284668,53.423985,C10782,2018,C10782,2018/06/20 18:30:00,144,NW of Batnuni Lake,53.423985,-124.284668
-124.38327,54.02655,G42973,2018,G42973,2018/08/31 18:30:00,0.009,Hwy 16 and Hassel Road,54.02655,-124.38327
-115.913551,49.81995,N12420,2018,N12420,2018/08/10 13:00:00,5,Lost Dog # 3,49.81995,-115.913551
-124.104118,53.943367,G40068,2018,G40068,2018/04/28 20:35:00,0.8,Stoney Creek Reserve,53.943367,-124.104118
-124.321953,54.475784,G53119,2018,G53119,2018/10/14 17:00:00,0.2,Stones Bay,54.475784,-124.321953
-126.746717,53.360567,R12068,2018,R12068,2018/08/01 16:19:00,60631.828,Pondosy Bay,53.3605667,-126.7467167
-123.041885,54.177849,G12977,2018,G12977,2018/08/31 19:34:00,0.009,chief lake,54.177849,-123.041885
-124.764999,52.561852,C51752,2018,C51752,2018/07/31 12:00:00,55,S of Itcha Ilgachuz,52.5618515,-124.76499939
-119.307816,52.519001,G30792,2018,G30792,2018/06/21 16:55:00,0.009,North Thompson,52.519001,-119.307816
