station_observations
WDIR_VECT, time, TEMP_MEAN, HUMIDITY
107.8, 2021-01-11 19:00:00, None, 100.0
101.8, 2021-01-11 20:00:00, None, 99.9
117.6, 2021-01-11 21:00:00, None, 91.1
134.4, 2021-01-11 22:00:00, None, 99.9
98.1, 2021-01-11 23:00:00, None, 99.8
16.9, 2021-01-12 00:00:00, None, 99.9
321.9, 2021-01-12 01:00:00, None, 99.9
101.7, 2021-01-12 02:00:00, None, 100.0
69.5, 2021-01-12 03:00:00, None, 99.9
117.4, 2021-01-12 04:00:00, None, 99.6
120.3, 2021-01-12 05:00:00, None, 99.7
127.6, 2021-01-12 06:00:00, None, 99.7
126.8, 2021-01-12 07:00:00, None, 99.7
118.6, 2021-01-12 08:00:00, None, 99.9
134.6, 2021-01-12 09:00:00, None, 99.7
112.7, 2021-01-12 10:00:00, None, 99.8
127.4, 2021-01-12 11:00:00, None, 99.6
69.0, 2021-01-12 12:00:00, None, 99.6
100.7, 2021-01-12 13:00:00, None, 99.9
52.3, 2021-01-12 14:00:00, None, 99.7
108.4, 2021-01-12 15:00:00, None, 100.0
108.4, 2021-01-12 16:00:00, None, 99.9
119.2, 2021-01-12 17:00:00, None, 99.7
283.9, 2021-01-12 18:00:00, None, 99.7
102.5, 2021-01-12 19:00:00, None, 100.0
120.2, 2021-01-12 20:00:00, None, 99.7
121.5, 2021-01-12 21:00:00, None, 99.7
123.0, 2021-01-12 22:00:00, None, 100.0
97.8, 2021-01-12 23:00:00, None, 99.8
112.9, 2021-01-13 00:00:00, None, 99.4
213.3, 2021-01-13 01:00:00, None, 95.7
279.9, 2021-01-13 02:00:00, None, 83.9
252.3, 2021-01-13 03:00:00, None, 85.1
249.1, 2021-01-13 04:00:00, None, 87.9
249.8, 2021-01-13 05:00:00, None, 83.0
251.6, 2021-01-13 06:00:00, None, 63.5
245.2, 2021-01-13 07:00:00, None, 65.2
239.0, 2021-01-13 08:00:00, None, 59.6
250.2, 2021-01-13 09:00:00, None, 61.7
250.4, 2021-01-13 10:00:00, None, 56.9
255.7, 2021-01-13 11:00:00, None, 45.6
260.9, 2021-01-13 12:00:00, None, 45.6
259.1, 2021-01-13 13:00:00, None, 42.7
247.9, 2021-01-13 14:00:00, None, 41.1
247.2, 2021-01-13 15:00:00, None, 39.9
267.7, 2021-01-13 16:00:00, None, 42.5
193.0, 2021-01-13 17:00:00, None, 72.3
170.8, 2021-01-13 18:00:00, None, 80.9
194.4, 2021-01-13 19:00:00, None, 88.8
181.0, 2021-01-13 20:00:00, None, 93.8
151.8, 2021-01-13 21:00:00, None, 99.6
154.0, 2021-01-13 22:00:00, None, 99.3
259.7, 2021-01-13 23:00:00, None, 99.4
176.7, 2021-01-14 00:00:00, None, 99.1
165.6, 2021-01-14 01:00:00, None, 99.5
143.6, 2021-01-14 02:00:00, None, 99.4
184.5, 2021-01-14 03:00:00, None, 99.2
186.5, 2021-01-14 04:00:00, None, 99.0
196.7, 2021-01-14 05:00:00, None, 99.2
325.7, 2021-01-14 06:00:00, None, 99.3
85.4, 2021-01-14 07:00:00, None, 99.4
148.6, 2021-01-14 08:00:00, None, 99.4
149.8, 2021-01-14 09:00:00, None, 99.0
262.0, 2021-01-14 10:00:00, None, 95.3
291.5, 2021-01-14 11:00:00, None, 87.7
313.0, 2021-01-14 12:00:00, None, 77.4
42.0, 2021-01-14 13:00:00, None, 69.7
106.9, 2021-01-14 14:00:00, None, 62.4
107.2, 2021-01-14 15:00:00, None, 57.1
88.5, 2021-01-14 16:00:00, None, 57.7
77.5, 2021-01-14 17:00:00, None, 69.6
254.3, 2021-01-14 18:00:00, None, 76.7
323.7, 2021-01-14 19:00:00, None, 94.4
320.4, 2021-01-14 20:00:00, None, 98.0
272.2, 2021-01-14 21:00:00, None, 94.3
138.8, 2021-01-14 22:00:00, None, 95.1
303.2, 2021-01-14 23:00:00, None, 99.6
191.4, 2021-01-15 00:00:00, None, 99.6
294.2, 2021-01-15 01:00:00, None, 99.7
283.5, 2021-01-15 02:00:00, None, 100.0
312.3, 2021-01-15 03:00:00, None, 99.7
26.1, 2021-01-15 04:00:00, None, 99.6
95.1, 2021-01-15 05:00:00, None, 99.9
60.9, 2021-01-15 06:00:00, None, 99.6
121.5, 2021-01-15 07:00:00, None, 100.0
339.5, 2021-01-15 08:00:00, None, 99.7
24.1, 2021-01-15 09:00:00, None, 99.9
90.4, 2021-01-15 10:00:00, None, 99.7
90.8, 2021-01-15 11:00:00, None, 99.7
85.1, 2021-01-15 12:00:00, None, 99.6
62.6, 2021-01-15 13:00:00, None, 88.7
76.3, 2021-01-15 14:00:00, None, 96.9
90.8, 2021-01-15 15:00:00, None, 94.2
96.4, 2021-01-15 16:00:00, None, 98.1
138.8, 2021-01-15 17:00:00, None, 99.7
144.4, 2021-01-15 18:00:00, None, 99.9
279.8, 2021-01-15 19:00:00, None, 99.7
96.5, 2021-01-15 20:00:00, None, 100.0
213.9, 2021-01-15 21:00:00, None, 99.9
106.2, 2021-01-15 22:00:00, None, 99.4
177.4, 2021-01-15 23:00:00, None, 99.4
175.2, 2021-01-16 00:00:00, None, 99.1
201.3, 2021-01-16 01:00:00, None, 99.1
100.0, 2021-01-16 02:00:00, None, 99.2
311.0, 2021-01-16 03:00:00, None, 99.3
53.9, 2021-01-16 04:00:00, None, 99.0
228.5, 2021-01-16 05:00:00, None, 99.3
0.0, 2021-01-16 06:00:00, None, 99.3
0.0, 2021-01-16 07:00:00, None, 99.1
61.8, 2021-01-16 08:00:00, None, 99.0
281.4, 2021-01-16 09:00:00, None, 99.1
56.3, 2021-01-16 10:00:00, None, 99.1
287.8, 2021-01-16 11:00:00, None, 99.4
42.9, 2021-01-16 12:00:00, None, 99.2
291.1, 2021-01-16 13:00:00, None, 90.3
296.2, 2021-01-16 14:00:00, None, 89.8
67.2, 2021-01-16 15:00:00, None, 93.3
84.0, 2021-01-16 16:00:00, None, 97.6
99.1, 2021-01-16 17:00:00, None, 99.9
115.9, 2021-01-16 18:00:00, None, 99.7
273.9, 2021-01-16 19:00:00, None, 99.8
264.9, 2021-01-16 20:00:00, None, 99.7
347.0, 2021-01-16 21:00:00, None, 99.6
264.9, 2021-01-16 22:00:00, None, 99.7
241.9, 2021-01-16 23:00:00, None, 99.9
303.3, 2021-01-17 00:00:00, None, 99.2
314.3, 2021-01-17 01:00:00, None, 99.9
314.1, 2021-01-17 02:00:00, None, 99.8
235.8, 2021-01-17 03:00:00, None, 99.6
188.5, 2021-01-17 04:00:00, None, 99.7
104.6, 2021-01-17 05:00:00, None, 100.0
84.0, 2021-01-17 06:00:00, None, 99.1
289.3, 2021-01-17 07:00:00, None, 99.8
267.1, 2021-01-17 08:00:00, None, 99.7
299.8, 2021-01-17 09:00:00, None, 99.6
51.8, 2021-01-17 10:00:00, None, 99.7
78.2, 2021-01-17 11:00:00, None, 99.6
26.9, 2021-01-17 12:00:00, None, 99.8
41.5, 2021-01-17 13:00:00, None, 99.6
353.7, 2021-01-17 14:00:00, None, 99.6
308.8, 2021-01-17 15:00:00, None, 99.9
293.2, 2021-01-17 16:00:00, None, 99.9
303.6, 2021-01-17 17:00:00, None, 99.6
239.7, 2021-01-17 18:00:00, None, 100.0
81.4, 2021-01-17 19:00:00, None, 99.8
311.2, 2021-01-17 20:00:00, None, 99.9
119.4, 2021-01-17 21:00:00, None, 99.7
31.0, 2021-01-17 22:00:00, None, 99.6
312.6, 2021-01-17 23:00:00, None, 99.7
302.9, 2021-01-18 00:00:00, None, 99.4
296.9, 2021-01-18 01:00:00, None, 99.0
303.5, 2021-01-18 02:00:00, None, 99.4
285.5, 2021-01-18 03:00:00, None, 99.1
305.5, 2021-01-18 04:00:00, None, 99.4
280.0, 2021-01-18 05:00:00, None, 99.0
191.6, 2021-01-18 06:00:00, None, 99.4
272.8, 2021-01-18 07:00:00, None, 99.3
10.3, 2021-01-18 08:00:00, None, 99.4
274.9, 2021-01-18 09:00:00, None, 99.1
40.6, 2021-01-18 10:00:00, None, 99.4
330.8, 2021-01-18 11:00:00, None, 99.4
39.3, 2021-01-18 12:00:00, None, 99.4
319.8, 2021-01-18 13:00:00, None, 80.3
86.7, 2021-01-18 14:00:00, None, 74.5
355.4, 2021-01-18 15:00:00, None, 73.1
171.9, 2021-01-18 16:00:00, None, 89.8
199.4, 2021-01-18 17:00:00, None, 94.6
269.9, 2021-01-18 18:00:00, None, 99.0
148.0, 2021-01-18 19:00:00, None, 99.4
183.7, 2021-01-18 20:00:00, None, 99.1
227.2, 2021-01-18 21:00:00, None, 99.0
227.6, 2021-01-18 22:00:00, None, 99.1
295.8, 2021-01-18 23:00:00, None, 99.0
182.8, 2021-01-19 00:00:00, None, 99.4
287.3, 2021-01-19 01:00:00, None, 99.1
113.2, 2021-01-19 02:00:00, None, 99.4
229.2, 2021-01-19 03:00:00, None, 99.3
84.9, 2021-01-19 04:00:00, None, 99.6
183.5, 2021-01-19 05:00:00, None, 99.3
157.0, 2021-01-19 06:00:00, None, 99.0
214.3, 2021-01-19 07:00:00, None, 99.2
231.1, 2021-01-19 08:00:00, None, 99.3
31.0, 2021-01-19 09:00:00, None, 99.0
66.3, 2021-01-19 10:00:00, None, 99.0
98.1, 2021-01-19 11:00:00, None, 86.7
87.8, 2021-01-19 12:00:00, None, 72.7
94.8, 2021-01-19 13:00:00, None, 67.3
97.9, 2021-01-19 14:00:00, None, 70.3
85.0, 2021-01-19 15:00:00, None, 68.5
67.7, 2021-01-19 16:00:00, None, 71.1
196.4, 2021-01-19 17:00:00, None, 86.3
146.8, 2021-01-19 18:00:00, None, 94.5
295.8, 2021-01-19 19:00:00, None, 95.5
261.6, 2021-01-19 20:00:00, None, 95.3
163.4, 2021-01-19 21:00:00, None, 98.4
294.9, 2021-01-19 22:00:00, None, 98.8
240.7, 2021-01-19 23:00:00, None, 99.1
282.3, 2021-01-20 00:00:00, None, 99.5
172.4, 2021-01-20 01:00:00, None, 99.1
261.8, 2021-01-20 02:00:00, None, 99.1
147.3, 2021-01-20 03:00:00, None, 99.1
225.4, 2021-01-20 04:00:00, None, 99.3
222.3, 2021-01-20 05:00:00, None, 99.2
161.7, 2021-01-20 06:00:00, None, 99.4
266.5, 2021-01-20 07:00:00, None, 99.0
95.0, 2021-01-20 08:00:00, None, 99.1
244.4, 2021-01-20 09:00:00, None, 99.1
326.1, 2021-01-20 10:00:00, None, 99.7
334.1, 2021-01-20 11:00:00, None, 97.2
324.4, 2021-01-20 12:00:00, None, 89.7
5.5, 2021-01-20 13:00:00, None, 80.9
57.1, 2021-01-20 14:00:00, None, 73.5
34.2, 2021-01-20 15:00:00, None, 69.6
332.3, 2021-01-20 16:00:00, None, 74.2
322.5, 2021-01-20 17:00:00, None, 87.7
261.0, 2021-01-20 18:00:00, None, 92.5
300.0, 2021-01-20 19:00:00, None, 100.0
309.0, 2021-01-20 20:00:00, None, 99.8
305.8, 2021-01-20 21:00:00, None, 100.0
10.8, 2021-01-20 22:00:00, None, 99.6
249.2, 2021-01-20 23:00:00, None, 99.9
315.0, 2021-01-21 00:00:00, None, 99.1
284.3, 2021-01-21 01:00:00, None, 99.0
292.1, 2021-01-21 02:00:00, None, 99.3
235.5, 2021-01-21 03:00:00, None, 99.3
156.6, 2021-01-21 04:00:00, None, 99.1
198.3, 2021-01-21 05:00:00, None, 99.1
229.1, 2021-01-21 06:00:00, None, 99.4
234.8, 2021-01-21 07:00:00, None, 99.1
10.9, 2021-01-21 08:00:00, None, 99.2
93.6, 2021-01-21 09:00:00, None, 99.1
273.1, 2021-01-21 10:00:00, None, 97.1
334.9, 2021-01-21 11:00:00, None, 76.2
4.6, 2021-01-21 12:00:00, None, 72.7
6.1, 2021-01-21 13:00:00, None, 49.3
307.5, 2021-01-21 14:00:00, None, 53.5
15.9, 2021-01-21 15:00:00, None, 51.7
254.3, 2021-01-21 16:00:00, None, 66.7
259.0, 2021-01-21 17:00:00, None, 79.4
293.5, 2021-01-21 18:00:00, None, 78.7
163.7, 2021-01-21 19:00:00, None, 74.5
146.8, 2021-01-21 20:00:00, None, 83.9
194.1, 2021-01-21 21:00:00, None, 91.0
165.9, 2021-01-21 22:00:00, None, 99.0
150.6, 2021-01-21 23:00:00, None, 99.2
158.1, 2021-01-22 00:00:00, None, 99.0
121.7, 2021-01-22 01:00:00, None, 99.6
130.2, 2021-01-22 02:00:00, None, 99.0
113.2, 2021-01-22 03:00:00, None, 99.4
117.0, 2021-01-22 04:00:00, None, 99.2
172.5, 2021-01-22 05:00:00, None, 99.3
224.4, 2021-01-22 06:00:00, None, 99.0
100.5, 2021-01-22 07:00:00, None, 99.2
154.4, 2021-01-22 08:00:00, None, 99.1
87.4, 2021-01-22 09:00:00, None, 99.1
276.3, 2021-01-22 10:00:00, None, 92.9
294.7, 2021-01-22 11:00:00, None, 71.1
51.2, 2021-01-22 12:00:00, None, 59.8
324.0, 2021-01-22 13:00:00, None, 62.0
325.9, 2021-01-22 14:00:00, None, 58.6
321.8, 2021-01-22 15:00:00, None, 59.0
289.7, 2021-01-22 16:00:00, None, 56.8
162.2, 2021-01-22 17:00:00, None, 71.5
183.4, 2021-01-22 18:00:00, None, 80.8
245.0, 2021-01-22 19:00:00, None, 89.5
172.2, 2021-01-22 20:00:00, None, 91.3
227.5, 2021-01-22 21:00:00, None, 94.2
140.0, 2021-01-22 22:00:00, None, 99.4
195.8, 2021-01-22 23:00:00, None, 99.1
115.9, 2021-01-23 00:00:00, None, 99.0
131.3, 2021-01-23 01:00:00, None, 99.2
292.7, 2021-01-23 02:00:00, None, 99.5
130.0, 2021-01-23 03:00:00, None, 99.0
237.9, 2021-01-23 04:00:00, None, 98.9
174.2, 2021-01-23 05:00:00, None, 99.0
119.7, 2021-01-23 06:00:00, None, 99.2
133.4, 2021-01-23 07:00:00, None, 99.3
132.5, 2021-01-23 08:00:00, None, 99.2
121.7, 2021-01-23 09:00:00, None, 99.0
79.9, 2021-01-23 10:00:00, None, 80.9
306.1, 2021-01-23 11:00:00, None, 84.9
20.1, 2021-01-23 12:00:00, None, 66.2
36.2, 2021-01-23 13:00:00, None, 58.1
344.6, 2021-01-23 14:00:00, None, 62.4
10.4, 2021-01-23 15:00:00, None, 53.7
167.5, 2021-01-23 16:00:00, None, 58.8
163.6, 2021-01-23 17:00:00, None, 77.0
176.8, 2021-01-23 18:00:00, None, 82.2
154.0, 2021-01-23 19:00:00, None, 84.7
131.0, 2021-01-23 20:00:00, None, 87.2
134.9, 2021-01-23 21:00:00, None, 85.3
245.8, 2021-01-23 22:00:00, None, 83.1
260.4, 2021-01-23 23:00:00, None, 87.9
234.8, 2021-01-24 00:00:00, None, 87.1
150.2, 2021-01-24 01:00:00, None, 90.5
223.6, 2021-01-24 02:00:00, None, 97.0
174.3, 2021-01-24 03:00:00, None, 99.0
123.9, 2021-01-24 04:00:00, None, 99.1
